Id,Time,Lat,Lng,Temperature,Humidity,Pm2.5,Pm10,Pm1,Co2,Co,Hcho,Tvoc
74DA3895C32C,2018-07-13 11:02:17,24.171602,24.171602,31.87,90,37,43,28,0,0,0,0
74DA3895C32E,2018-07-13 11:05:31,24.170835,24.170835,31.25,69,42,54,32,0,0,0,0
74DA3895C332,2018-07-13 11:02:36,25.071,25.071,29.75,100,6,7,5,0,0,0,0
74DA3895C336,2018-07-13 11:05:47,25.141,25.141,27,75,2,2,2,0,0,0,0
74DA3895C348,2018-07-13 11:00:13,24.1230,24.1230,33.12,86,41,53,29,0,0,0,0
74DA3895C34A,2018-07-13 11:00:53,24.180031,24.180031,29.62,97,35,43,24,0,0,0,0
74DA3895C34C,2018-07-13 11:03:51,24.154858,24.154858,30.75,100,14,16,11,0,0,0,0
74DA3895C34E,2018-07-13 11:00:57,24.196367,24.196367,30.87,89,29,36,21,0,0,0,0
74DA3895C352,2018-07-13 11:05:24,24.152,24.152,32.12,92,38,43,27,0,0,0,0
74DA3895C362,2018-07-13 11:04:42,24.2880,24.2880,31.25,100,38,46,27,0,0,0,0
74DA3895C366,2018-07-13 11:05:43,24.0940,24.0940,36.5,100,37,46,26,0,0,0,0
74DA3895C368,2018-07-13 11:01:16,24.0570,24.0570,35.12,100,33,40,23,0,0,0,0
74DA3895C372,2018-07-13 11:02:09,22.662,22.662,38.75,100,13,14,11,0,0,0,0
74DA3895C374,2018-07-13 11:04:45,24.196424,24.196424,30.62,100,52,68,36,0,0,0,0
74DA3895C376,2018-07-13 11:03:56,24.1390,24.1390,35.25,89,41,51,28,0,0,0,0
74DA3895C37A,2018-07-13 11:01:33,3.0470,3.0470,29.62,100,41,51,28,0,0,0,0
74DA3895C37E,2018-07-13 11:01:09,24.134804,24.134804,31.12,79,39,50,28,0,0,0,0
74DA3895C380,2018-07-13 11:00:45,24.121574,24.121574,29.62,85,44,56,31,0,0,0,0
74DA3895C382,2018-07-13 11:00:46,24.311,24.311,30.25,95,49,63,34,0,0,0,0
74DA3895C386,2018-07-13 11:02:29,24.344908,24.344908,32.12,100,21,25,16,0,0,0,0
74DA3895C388,2018-07-13 11:03:46,24.324,24.324,29,100,49,58,39,0,0,0,0
74DA3895C38C,2018-07-13 11:00:56,24.313,24.313,30.62,87,46,60,33,0,0,0,0
74DA3895C38E,2018-07-13 11:05:37,24.3130,24.3130,30.25,88,44,57,30,0,0,0,0
74DA3895C392,2018-07-13 11:06:46,24.1860,24.1860,36,57,29,35,21,0,0,0,0
74DA3895C394,2018-07-13 11:03:01,24.3020,24.3020,32.37,95,37,49,26,0,0,0,0
74DA3895C396,2018-07-13 11:00:23,24.2660,24.2660,33.5,100,47,61,33,0,0,0,0
74DA3895C39C,2018-07-13 11:00:20,24.044,24.044,30.62,76,24,26,19,0,0,0,0
74DA3895C39E,2018-07-13 11:02:24,23.046,23.046,32.12,69,16,19,12,0,0,0,0
74DA3895C3AA,2018-07-13 11:00:07,24.268150,24.268150,29.25,100,59,74,44,0,0,0,0
74DA3895C3AE,2018-07-13 11:03:25,24.1750,24.1750,34.25,69,49,64,35,0,0,0,0
74DA3895C3B4,2018-07-13 11:04:58,24.1640,24.1640,33.25,68,36,46,26,0,0,0,0
74DA3895C3B8,2018-07-13 11:02:16,24.1370,24.1370,31.37,71,36,46,26,0,0,0,0
74DA3895C3C2,2018-07-13 11:01:26,24.242,24.242,38.87,48,39,51,27,0,0,0,0
74DA3895C3CE,2018-07-13 11:04:43,24.185205,24.185205,30.37,80,30,36,21,0,0,0,0
74DA3895C3D0,2018-07-13 11:05:47,24.175795,24.175795,30.25,67,35,43,26,0,0,0,0
74DA3895C3D4,2018-07-13 11:05:08,24.171566,24.171566,30.62,70,32,40,22,0,0,0,0
74DA3895C3DA,2018-07-13 11:02:08,24.159414,24.159414,31.5,82,36,47,24,0,0,0,0
74DA3895C3DC,2018-07-13 11:00:36,24.1530,24.1530,31.25,67,40,51,29,0,0,0,0
74DA3895C3DE,2018-07-13 11:01:30,24.163350,24.163350,30.37,98,41,51,30,0,0,0,0
74DA3895C3E0,2018-07-13 11:04:33,24.122,24.122,30.62,100,35,44,25,0,0,0,0
74DA3895C3E2,2018-07-13 11:04:00,24.1410,24.1410,31.62,81,30,37,23,0,0,0,0
74DA3895C3EA,2018-07-13 11:01:07,24.018,24.018,34,90,23,27,16,0,0,0,0
74DA3895C3F0,2018-07-13 11:05:11,24.1260,24.1260,31.87,71,45,58,32,0,0,0,0
74DA3895C3F2,2018-07-13 11:01:05,24.179,24.179,31.37,61,36,46,26,0,0,0,0
74DA3895C3F4,2018-07-13 11:02:22,24.194412,24.194412,30.12,85,35,45,25,0,0,0,0
74DA3895C3F6,2018-07-13 11:03:28,24.144028,24.144028,31.5,86,31,41,22,0,0,0,0
74DA3895C3F8,2018-07-13 11:04:00,24.132536,24.132536,31.5,100,43,56,31,0,0,0,0
74DA3895C400,2018-07-13 11:04:25,24.191853,24.191853,30.37,76,36,46,25,0,0,0,0
74DA3895C404,2018-07-13 11:01:36,24.178,24.178,31.75,62,33,42,24,0,0,0,0
74DA3895C406,2018-07-13 11:00:32,25.014,25.014,31,63,12,13,11,0,0,0,0
74DA3895C40A,2018-07-13 11:02:03,24.4070,24.4070,30.25,100,31,40,22,0,0,0,0
74DA3895C40E,2018-07-13 11:00:23,24.1730,24.1730,42.12,70,8,9,6,0,0,0,0
74DA3895C410,2018-07-13 11:00:11,24.0880,24.0880,33.12,68,36,45,25,0,0,0,0
74DA3895C41E,2018-07-13 11:01:44,14.647,14.647,28.37,70,26,28,20,0,0,0,0
74DA3895C436,2018-07-13 11:01:29,24.06,24.06,32.12,92,29,36,21,0,0,0,0
74DA3895C440,2018-07-13 11:01:41,22.6740,22.6740,32.25,66,10,10,7,0,0,0,0
74DA3895C446,2018-07-13 11:02:26,21.0040,21.0040,29.62,54,20,26,15,0,0,0,0
74DA3895C44A,2018-07-13 11:02:34,24.309,24.309,34.37,88,42,52,29,0,0,0,0
74DA3895C456,2018-07-13 11:00:14,24.252939,24.252939,36.5,62,20,21,15,0,0,0,0
74DA3895C45C,2018-07-13 11:05:32,24.083748,24.083748,31.25,100,42,55,32,0,0,0,0
74DA3895C45E,2018-07-13 11:01:16,24.151842,24.151842,30.5,73,42,52,30,0,0,0,0
74DA3895C464,2018-07-13 11:02:29,24.147194,24.147194,30.12,91,42,52,31,0,0,0,0
74DA3895C46A,2018-07-13 11:00:01,24.257,24.257,30,67,24,29,18,0,0,0,0
74DA3895C470,2018-07-13 11:01:29,24.109949,24.109949,31.25,85,39,49,28,0,0,0,0
74DA3895C474,2018-07-13 11:03:15,24.182060,24.182060,30,67,25,28,17,0,0,0,0
74DA3895C478,2018-07-13 11:01:58,24.137,24.137,30.75,80,42,53,31,0,0,0,0
74DA3895C47A,2018-07-13 11:05:36,24.145521,24.145521,31.12,76,39,49,29,0,0,0,0
74DA3895C480,2018-07-13 11:01:48,24.111347,24.111347,35.25,100,31,39,22,0,0,0,0
74DA3895C48A,2018-07-13 11:01:49,24.131500,24.131500,31.25,88,32,39,23,0,0,0,0
74DA3895C48C,2018-07-13 11:00:39,24.059433,24.059433,31.37,61,21,24,16,0,0,0,0
74DA3895C48E,2018-07-13 11:02:46,24.138,24.138,31,72,49,61,42,0,0,0,0
74DA3895C490,2018-07-13 11:02:06,24.159836,24.159836,34.87,43,31,39,22,0,0,0,0
74DA3895C494,2018-07-13 11:03:09,24.327,24.327,29.62,82,19,21,15,0,0,0,0
74DA3895C496,2018-07-13 11:05:15,24.065952,24.065952,30,78,34,44,24,0,0,0,0
74DA3895C498,2018-07-13 11:02:52,24.084164,24.084164,30.25,86,38,47,28,0,0,0,0
74DA3895C49C,2018-07-13 11:02:26,24.105431,24.105431,30.5,75,41,51,30,0,0,0,0
74DA3895C49E,2018-07-13 11:00:11,24.060804,24.060804,30.37,91,21,23,16,0,0,0,0
74DA3895C4A4,2018-07-13 11:05:11,24.035370,24.035370,30.5,100,30,35,21,0,0,0,0
74DA3895C4A6,2018-07-13 11:03:59,24.266754,24.266754,31.37,100,49,61,34,0,0,0,0
74DA3895C4AA,2018-07-13 11:01:00,24.248411,24.248411,29.25,68,42,51,30,0,0,0,0
74DA3895C4AC,2018-07-13 11:05:09,24.128263,24.128263,31.62,83,37,45,27,0,0,0,0
74DA3895C4B0,2018-07-13 11:05:39,24.163,24.163,26.37,94,21,23,16,0,0,0,0
74DA3895C4B2,2018-07-13 11:03:45,24.242771,24.242771,28,96,35,43,25,0,0,0,0
74DA3895C4BA,2018-07-13 11:01:51,24.145136,24.145136,31.25,78,29,33,21,0,0,0,0
74DA3895C4BC,2018-07-13 11:05:37,24.362194,24.362194,30,68,35,44,24,0,0,0,0
74DA3895C4BE,2018-07-13 11:02:26,24.344458,24.344458,29.25,95,33,40,23,0,0,0,0
74DA3895C4C0,2018-07-13 11:01:47,24.314053,24.314053,30.5,100,48,62,33,0,0,0,0
74DA3895C4C2,2018-07-13 11:00:36,24.115141,24.115141,31.62,74,39,50,27,0,0,0,0
74DA3895C4C8,2018-07-13 11:04:01,24.215748,24.215748,30.62,100,53,65,40,0,0,0,0
74DA3895C4CA,2018-07-13 11:01:17,24.252218,24.252218,31.37,76,42,53,30,0,0,0,0
74DA3895C4CE,2018-07-13 11:05:18,24.113,24.113,31.12,71,41,53,29,0,0,0,0
74DA3895C4D0,2018-07-13 11:02:28,24.293191,24.293191,26.62,100,22,25,15,0,0,0,0
74DA3895C4D2,2018-07-13 11:01:48,24.07,24.07,29.5,81,34,42,24,0,0,0,0
74DA3895C4D4,2018-07-13 11:05:49,24.027843,24.027843,33,75,26,29,19,0,0,0,0
74DA3895C4D6,2018-07-13 11:04:25,24.073,24.073,31.25,100,27,32,20,0,0,0,0
74DA3895C4D8,2018-07-13 11:02:22,24.139565,24.139565,31,66,41,52,29,0,0,0,0
74DA3895C4DA,2018-07-13 11:00:58,24.104727,24.104727,33.25,86,33,41,23,0,0,0,0
74DA3895C4DC,2018-07-13 11:01:54,24.1,24.1,31.37,63,30,37,22,0,0,0,0
74DA3895C4DE,2018-07-13 11:05:04,25.062,25.062,27.37,67,32,39,24,0,0,0,0
74DA3895C4E0,2018-07-13 11:04:15,24.08,24.08,30.5,88,40,49,29,0,0,0,0
74DA3895C4E2,2018-07-13 11:01:56,24.036,24.036,30.75,90,17,18,13,0,0,0,0
74DA3895C4F6,2018-07-13 11:05:54,24.278982,24.278982,31.12,100,47,61,33,0,0,0,0
74DA3895C4F8,2018-07-13 11:01:42,24.243515,24.243515,28.25,100,25,28,18,0,0,0,0
74DA3895C4FA,2018-07-13 11:01:33,24.172068,24.172068,29.75,100,18,20,14,0,0,0,0
74DA3895C4FC,2018-07-13 11:04:51,24.275789,24.275789,31.62,100,44,57,30,0,0,0,0
74DA3895C500,2018-07-13 11:05:50,24.213446,24.213446,30.5,100,48,61,33,0,0,0,0
74DA3895C504,2018-07-13 11:02:38,24.249365,24.249365,31,80,43,54,31,0,0,0,0
74DA3895C50A,2018-07-13 11:00:16,24.202421,24.202421,27.12,81,17,19,13,0,0,0,0
74DA3895C50C,2018-07-13 11:00:00,24.245205,24.245205,28.12,100,27,32,20,0,0,0,0
74DA3895C512,2018-07-13 11:00:29,24.332241,24.332241,29.87,100,39,48,27,0,0,0,0
74DA3895C516,2018-07-13 11:04:38,24.260883,24.260883,30.5,98,33,41,23,0,0,0,0
74DA3895C518,2018-07-13 11:01:33,24.215893,24.215893,32.12,93,34,43,25,0,0,0,0
74DA3895C51A,2018-07-13 11:00:31,24.236092,24.236092,31.12,71,27,32,20,0,0,0,0
74DA3895C51C,2018-07-13 11:05:42,24.222158,24.222158,30.37,82,58,72,44,0,0,0,0
74DA3895C520,2018-07-13 11:03:28,25.062,25.062,31.87,66,34,42,24,0,0,0,0
74DA3895C522,2018-07-13 11:04:48,24.220142,24.220142,30.37,100,30,33,23,0,0,0,0
74DA3895C526,2018-07-13 11:05:44,24.203989,24.203989,31.5,65,42,53,31,0,0,0,0
74DA3895C528,2018-07-13 11:01:30,24.196,24.196,30.37,74,38,48,27,0,0,0,0
74DA3895C52A,2018-07-13 11:06:26,24.239174,24.239174,24.62,80,25,28,19,0,0,0,0
74DA3895C52C,2018-07-13 11:01:58,24.221298,24.221298,34.37,100,54,65,42,0,0,0,0
74DA3895C52E,2018-07-13 11:05:08,24.094280,24.094280,31.37,100,39,50,27,0,0,0,0
74DA3895C534,2018-07-13 11:04:09,24.202497,24.202497,29.87,100,37,48,26,0,0,0,0
74DA3895C536,2018-07-13 11:05:11,24.242256,24.242256,29.37,80,39,50,27,0,0,0,0
74DA3895C538,2018-07-13 11:01:06,24.228554,24.228554,30.62,100,0,0,0,0,0,0,0
74DA3895C53A,2018-07-13 11:02:41,24.230988,24.230988,29.5,100,53,70,37,0,0,0,0
74DA3895C544,2018-07-13 11:05:35,24.156,24.156,26.25,73,17,31,20,0,0,0,0
74DA3895C546,2018-07-13 11:06:38,24.244974,24.244974,27.87,78,29,33,22,0,0,0,0
74DA3895C54C,2018-07-13 11:03:47,24.18,24.18,36.12,64,42,54,31,0,0,0,0
74DA3895C550,2018-07-13 11:00:19,24.17,24.17,27.62,100,27,34,19,0,0,0,0
74DA3895C552,2018-07-13 11:06:23,24.173,24.173,29.5,62,16,29,18,0,0,0,0
74DA3895C554,2018-07-13 11:01:54,24.227,24.227,27.62,83,1,7,19,0,0,0,0
74DA3895C556,2018-07-13 11:04:19,24.206154,24.206154,28,76,23,27,17,0,0,0,0
74DA3895C558,2018-07-13 11:00:43,24.241085,24.241085,29,100,33,38,24,0,0,0,0
74DA3895C55A,2018-07-13 11:03:12,24.3080,24.3080,30.87,100,35,44,25,0,0,0,0
74DA3895C55C,2018-07-13 11:05:47,24.1740,24.1740,34.25,100,52,64,39,0,0,0,0
74DA3895C562,2018-07-13 11:09:52,24.086090,24.086090,30.37,66,30,38,21,0,0,0,0
74DA3895C564,2018-07-13 11:03:54,24.309,24.309,29.25,79,34,42,24,0,0,0,0
74DA3895C56C,2018-07-13 11:01:42,24.1190,24.1190,34.12,63,36,46,27,0,0,0,0
74DA3895C570,2018-07-13 11:01:16,24.215883,24.215883,30.12,95,35,44,25,0,0,0,0
74DA3895C572,2018-07-13 11:05:47,24.2500,24.2500,33.5,100,42,55,31,0,0,0,0
74DA3895C576,2018-07-13 11:02:28,24.1640,24.1640,32.75,71,43,56,30,0,0,0,0
74DA3895C578,2018-07-13 11:03:21,24.338728,24.338728,29.37,100,31,40,21,0,0,0,0
74DA3895C57A,2018-07-13 11:04:39,24.265903,24.265903,27.62,81,38,44,30,0,0,0,0
74DA3895C57E,2018-07-13 11:00:10,24.3030,24.3030,29.62,100,46,61,33,0,0,0,0
74DA3895C580,2018-07-13 11:04:15,24.192772,24.192772,27.62,100,16,18,13,0,0,0,0
74DA3895C582,2018-07-13 11:01:22,24.170828,24.170828,30.62,76,33,41,25,0,0,0,0
74DA3895C584,2018-07-13 11:02:29,24.174091,24.174091,30.25,96,42,53,30,0,0,0,0
74DA3895C588,2018-07-13 11:05:30,24.1400,24.1400,38.25,100,37,46,27,0,0,0,0
74DA3895C58E,2018-07-13 11:03:22,24.18,24.18,31.5,78,58,74,40,0,0,0,0
74DA3895C590,2018-07-13 11:00:28,24.251,24.251,31,100,38,45,27,0,0,0,0
74DA3895C592,2018-07-13 11:03:17,24.167549,24.167549,31.87,85,36,45,26,0,0,0,0
74DA3895C594,2018-07-13 11:03:27,24.149336,24.149336,32,71,39,50,28,0,0,0,0
74DA3895C596,2018-07-13 11:04:45,24.1310,24.1310,30.5,73,42,51,31,0,0,0,0
74DA3895C598,2018-07-13 11:01:39,23.555,23.555,34.37,100,26,30,19,0,0,0,0
74DA3895C59A,2018-07-13 11:00:32,24.169,24.169,30.12,64,50,63,39,0,0,0,0
74DA3895C59C,2018-07-13 11:01:34,24.042322,24.042322,34,93,23,28,16,0,0,0,0
74DA3895C59E,2018-07-13 11:00:40,24.100548,24.100548,31.25,90,35,42,26,0,0,0,0
74DA3895C5A0,2018-07-13 11:01:30,24.083523,24.083523,32.87,77,0,0,0,0,0,0,0
74DA3895C5A4,2018-07-13 11:04:28,24.193579,24.193579,31.12,100,49,63,37,0,0,0,0
74DA3895C5A6,2018-07-13 11:01:07,24.170218,24.170218,32.25,100,54,64,41,0,0,0,0
74DA3895C5AC,2018-07-13 11:02:56,22.992958,22.992958,30.37,100,18,22,13,0,0,0,0
74DA3895C5B6,2018-07-13 11:05:27,22.963532,22.963532,30,77,15,17,12,0,0,0,0
74DA3895C5B8,2018-07-13 11:04:50,23.287709,23.287709,30.75,100,32,39,23,0,0,0,0
74DA3895C5BE,2018-07-13 11:04:28,22.97,22.97,32.12,100,0,0,0,0,0,0,0
74DA3895C5C0,2018-07-13 11:03:24,24.258512,24.258512,28,75,28,32,21,0,0,0,0
74DA3895C5C6,2018-07-13 11:04:42,24.170668,24.170668,25.62,100,24,26,19,0,0,0,0
74DA3895C5C8,2018-07-13 11:05:28,23.297,23.297,28.75,93,41,53,29,0,0,0,0
74DA3895C5CA,2018-07-13 11:04:55,23.314953,23.314953,29.37,93,39,51,28,0,0,0,0
74DA3895C5CC,2018-07-13 11:04:30,23.305815,23.305815,29.25,100,45,55,32,0,0,0,0
74DA3895C5CE,2018-07-13 11:02:26,23.286991,23.286991,32,100,27,31,19,0,0,0,0
74DA3895C5D0,2018-07-13 11:03:29,24.062269,24.062269,31.75,100,30,35,22,0,0,0,0
74DA3895C5D6,2018-07-13 11:01:45,24.145931,24.145931,30.62,100,37,47,26,0,0,0,0
74DA3895C5D8,2018-07-13 11:03:34,24.134928,24.134928,30.25,79,36,45,26,0,0,0,0
74DA3895C5DA,2018-07-13 11:02:19,23.268099,23.268099,29.5,93,38,48,26,0,0,0,0
74DA3895C5DC,2018-07-13 11:05:54,24.151655,24.151655,27.12,53,10,11,7,0,0,0,0
74DA3895C5DE,2018-07-13 11:02:00,24.146786,24.146786,30.12,89,35,42,26,0,0,0,0
74DA3895DDDC,2018-07-13 11:00:50,22.607991,22.607991,31,100,7,8,4,0,0,0,0
74DA3895DDDE,2018-07-13 11:04:09,23.135826,23.135826,32.37,91,26,31,21,0,0,0,0
74DA3895DDE2,2018-07-13 11:04:17,23.128,23.128,30.5,70,21,23,11,0,0,0,0
74DA3895DDE6,2018-07-13 11:03:51,23.151070,23.151070,33.62,82,23,25,17,0,0,0,0
74DA3895DDEE,2018-07-13 11:00:01,23.160414,23.160414,30.25,91,24,28,19,0,0,0,0
74DA3895DDF0,2018-07-13 11:00:02,22.965998,22.965998,30.75,95,19,22,15,0,0,0,0
74DA3895DDF4,2018-07-13 11:05:45,23.149145,23.149145,28.12,100,16,18,12,0,0,0,0
74DA3895DDF6,2018-07-13 11:00:47,23.049514,23.049514,28.12,87,17,19,13,0,0,0,0
74DA3895DDFC,2018-07-13 11:05:48,22.563952,22.563952,30.12,85,10,11,8,0,0,0,0
74DA3895DE00,2018-07-13 11:02:59,22.994903,22.994903,29.75,93,24,27,16,0,0,0,0
74DA3895DE04,2018-07-13 11:00:50,22.633999,22.633999,31.12,100,9,10,7,0,0,0,0
74DA3895DE06,2018-07-13 11:00:28,22.663539,22.663539,30.12,85,11,11,10,0,0,0,0
74DA3895DE08,2018-07-13 11:05:48,22.648284,22.648284,29.25,76,7,8,5,0,0,0,0
74DA3895DE0C,2018-07-13 11:03:24,22.767646,22.767646,32.37,85,19,19,15,0,0,0,0
74DA3895DE0E,2018-07-13 11:00:28,22.638965,22.638965,29.62,80,6,6,3,0,0,0,0
74DA3895DE10,2018-07-13 11:02:11,22.591388,22.591388,29.62,100,10,11,5,0,0,0,0
74DA3895DE12,2018-07-13 11:00:14,22.686810,22.686810,29.75,100,6,7,4,0,0,0,0
74DA3895DE14,2018-07-13 11:05:51,22.795643,22.795643,29.75,100,9,9,8,0,0,0,0
74DA3895DE16,2018-07-13 11:05:38,23.033465,23.033465,29.5,78,17,20,13,0,0,0,0
74DA3895DE18,2018-07-13 11:04:34,23.001268,23.001268,29.5,70,15,17,12,0,0,0,0
74DA3895DE1A,2018-07-13 11:02:50,23.018850,23.018850,31.37,100,24,27,17,0,0,0,0
74DA3895DE1C,2018-07-13 11:04:34,23.041815,23.041815,29.87,81,15,16,12,0,0,0,0
74DA3895DE20,2018-07-13 11:00:48,22.583702,22.583702,31.37,95,4,4,3,0,0,0,0
74DA3895DE22,2018-07-13 11:00:19,22.572891,22.572891,30.5,93,8,9,6,0,0,0,0
74DA3895DE24,2018-07-13 11:02:00,23.379535,23.379535,30.37,100,33,38,25,0,0,0,0
74DA3895DE28,2018-07-13 11:05:04,23.344917,23.344917,30.75,100,40,51,28,0,0,0,0
74DA3895DE2A,2018-07-13 11:06:03,23.372,23.372,30.37,74,2,2,1,0,0,0,0
74DA3895DE2C,2018-07-13 11:05:12,23.328,23.328,30.37,100,40,48,29,0,0,0,0
74DA3895DE2E,2018-07-13 11:00:34,22.526352,22.526352,31.25,100,5,7,4,0,0,0,0
74DA3895DE30,2018-07-13 11:05:31,22.573032,22.573032,30,80,7,7,5,0,0,0,0
74DA3895DE32,2018-07-13 11:01:36,22.515348,22.515348,30,100,9,9,6,0,0,0,0
74DA3895DE38,2018-07-13 11:00:28,22.564078,22.564078,30.37,73,8,8,6,0,0,0,0
74DA3895DE3A,2018-07-13 11:03:08,22.583381,22.583381,29,100,6,11,4,0,0,0,0
74DA3895DE3C,2018-07-13 11:05:46,22.561053,22.561053,30.37,100,12,12,11,0,0,0,0
74DA3895DE3E,2018-07-13 11:05:13,22.655297,22.655297,30.75,93,16,16,14,0,0,0,0
74DA3895DE40,2018-07-13 11:00:52,22.632787,22.632787,29,82,23,26,18,0,0,0,0
74DA3895DE46,2018-07-13 11:04:26,22.657158,22.657158,31.5,86,10,10,8,0,0,0,0
74DA3895DE4C,2018-07-13 11:04:37,22.727902,22.727902,30.5,100,11,12,9,0,0,0,0
74DA3895DE52,2018-07-13 11:04:14,23.093739,23.093739,29.87,100,1,1,0,0,0,0,0
74DA3895DE54,2018-07-13 11:00:14,23.136963,23.136963,30.12,100,21,23,17,0,0,0,0
74DA3895DE56,2018-07-13 11:04:12,23.159948,23.159948,29.5,72,16,17,12,0,0,0,0
74DA3895DE58,2018-07-13 11:05:15,23.250214,23.250214,28.12,62,17,19,13,0,0,0,0
74DA3895DE5A,2018-07-13 11:01:20,23.238720,23.238720,29.5,100,36,47,26,0,0,0,0
74DA3895DE5C,2018-07-13 11:05:52,23.101,23.101,30.62,100,19,20,15,0,0,0,0
74DA3895DE5E,2018-07-13 11:00:16,23.184117,23.184117,31,100,26,31,19,0,0,0,0
74DA3895DE62,2018-07-13 11:02:04,23.150444,23.150444,29.12,100,19,21,15,0,0,0,0
74DA3895DE64,2018-07-13 11:04:33,23.212951,23.212951,32.5,68,15,16,12,0,0,0,0
74DA3895DE6A,2018-07-13 11:02:54,22.997,22.997,30.12,100,14,15,11,0,0,0,0
74DA3895DE6C,2018-07-13 11:06:24,23.135,23.135,31.12,100,19,21,15,0,0,0,0
74DA3895DE74,2018-07-13 11:03:59,23.118732,23.118732,32.62,100,0,0,0,0,0,0,0
74DA3895DE76,2018-07-13 11:03:54,23.101842,23.101842,30.62,100,1,2,0,0,0,0,0
74DA3895DE78,2018-07-13 11:02:22,22.751239,22.751239,29.37,100,44,55,34,0,0,0,0
74DA3895DE7A,2018-07-13 11:00:47,22.791095,22.791095,29.62,100,31,33,23,0,0,0,0
74DA3895DE7C,2018-07-13 11:02:51,22.753559,22.753559,29.87,100,29,34,22,0,0,0,0
74DA3895DE7E,2018-07-13 11:01:12,22.760902,22.760902,30,78,25,29,18,0,0,0,0
74DA3895DE80,2018-07-13 11:02:49,23.122465,23.122465,30.75,100,30,33,23,0,0,0,0
74DA3895DE8C,2018-07-13 11:03:22,22.711558,22.711558,28.62,95,11,12,9,0,0,0,0
74DA3895DE8E,2018-07-13 11:02:44,22.721639,22.721639,30.62,78,15,16,11,0,0,0,0
74DA3895DE90,2018-07-13 11:05:24,22.567714,22.567714,30,88,8,9,6,0,0,0,0
74DA3895DE92,2018-07-13 11:05:31,22.652145,22.652145,30.25,96,14,15,9,0,0,0,0
74DA3895DE98,2018-07-13 11:02:47,22.674,22.674,29.87,100,17,18,12,0,0,0,0
74DA3895DE9A,2018-07-13 11:01:11,22.693743,22.693743,29.25,100,19,20,16,0,0,0,0
74DA3895DE9C,2018-07-13 11:04:50,22.504292,22.504292,29.5,89,5,6,4,0,0,0,0
74DA3895DE9E,2018-07-13 11:05:49,22.918343,22.918343,31.37,80,16,18,12,0,0,0,0
74DA3895DEA0,2018-07-13 11:00:40,22.956009,22.956009,30.37,94,16,18,11,0,0,0,0
74DA3895DEA4,2018-07-13 11:04:02,22.815937,22.815937,28.87,100,12,14,10,0,0,0,0
74DA3895DEA6,2018-07-13 11:04:54,22.913426,22.913426,32.37,100,24,26,19,0,0,0,0
74DA3895DEA8,2018-07-13 11:05:15,22.889034,22.889034,29.37,100,25,28,18,0,0,0,0
74DA3895DEAA,2018-07-13 11:01:55,23.011335,23.011335,28.75,100,33,40,25,0,0,0,0
74DA3895DEAC,2018-07-13 11:01:29,22.506869,22.506869,30.62,100,8,8,6,0,0,0,0
74DA3895DEAE,2018-07-13 11:02:44,22.486397,22.486397,28.25,91,8,9,6,0,0,0,0
74DA3895DEB0,2018-07-13 11:05:27,22.783392,22.783392,29.5,100,11,12,8,0,0,0,0
74DA3895DEB2,2018-07-13 11:03:34,22.888292,22.888292,29.62,100,23,30,19,0,0,0,0
74DA3895DEB6,2018-07-13 11:28:07,22.908516,22.908516,-172,100,4,5,2,0,0,0,0
74DA3895DEB8,2018-07-13 11:05:45,22.895556,22.895556,29.75,100,28,35,20,0,0,0,0
74DA3895DEBA,2018-07-13 11:02:52,22.887618,22.887618,29.5,100,26,31,19,0,0,0,0
74DA3895DEBC,2018-07-13 11:05:36,22.903381,22.903381,28.12,100,20,21,16,0,0,0,0
74DA3895DEBE,2018-07-13 11:03:16,22.631062,22.631062,30,80,8,9,6,0,0,0,0
74DA3895DEC0,2018-07-13 11:05:23,22.720680,22.720680,30,100,11,12,8,0,0,0,0
74DA3895DEC2,2018-07-13 11:02:38,22.708957,22.708957,30.62,75,8,9,5,0,0,0,0
74DA3895DEC4,2018-07-13 11:01:15,22.627062,22.627062,29,90,9,11,7,0,0,0,0
74DA3895DEC8,2018-07-13 11:00:48,22.634046,22.634046,30.37,100,9,11,8,0,0,0,0
74DA3895DECA,2018-07-13 11:01:53,22.909488,22.909488,29.87,100,29,36,20,0,0,0,0
74DA3895DECE,2018-07-13 11:00:23,22.733490,22.733490,29.12,100,19,21,15,0,0,0,0
74DA3895DED0,2018-07-13 11:02:01,22.861434,22.861434,31.87,100,27,32,20,0,0,0,0
74DA3895DED4,2018-07-13 11:02:07,23.159856,23.159856,31.62,100,26,29,19,0,0,0,0
74DA3895DED6,2018-07-13 11:05:16,0,0,25.25,53,6,7,5,0,0,0,0
74DA3895DED8,2018-07-13 11:02:02,22.728246,22.728246,30.5,88,12,13,10,0,0,0,0
74DA3895DEDA,2018-07-13 11:03:51,22.608282,22.608282,30,74,3,3,2,0,0,0,0
74DA3895DEDC,2018-07-13 11:06:16,22.900489,22.900489,30,100,16,18,12,0,0,0,0
74DA3895DEDE,2018-07-13 11:01:39,22.613781,22.613781,29.87,100,5,6,4,0,0,0,0
74DA3895DEE0,2018-07-13 11:00:40,22.645308,22.645308,30.87,77,12,13,9,0,0,0,0
74DA3895DEE2,2018-07-13 11:01:16,22.582137,22.582137,30.5,84,7,7,5,0,0,0,0
74DA3895DEE4,2018-07-13 11:01:39,22.606459,22.606459,30.87,68,5,5,4,0,0,0,0
